SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
1,16,2132,3936,V=050,S=0692,VL
1,16,2132,4217,V=050,S=0649,VL
1,16,2132,4712,V=044,S=0601,VL
1,16,2132,5938,V=020,S=0741,VL
1,16,2133,660,V=045,S=0570,VL
1,16,2133,2816,V=061,S=0595,VL
1,16,2133,3137,V=052,S=0670,VL
1,16,2133,5033,V=041,S=0670,VL
1,16,2134,3667,V=044,S=0676,VL
1,16,2136,451,V=040,S=0622,VL
1,16,2136,1937,V=034,S=0598,VL
1,16,2136,2157,V=035,S=0581,VL
1,16,2136,2499,V=043,S=0584,VL
1,16,2136,2594,V=042,S=0600,VL
1,16,2136,2781,V=044,S=0730,VL
1,16,2136,3104,V=045,S=0569,VL
1,16,2136,3293,V=050,S=0599,VL
1,16,2136,4491,V=050,S=0658,VL
1,16,2136,4679,V=050,S=0556,VL
1,16,2136,5343,V=055,S=0626,VL
1,16,2137,180,V=051,S=0672,VL
1,16,2137,1701,V=054,S=2066,PL/Bus
1,16,2137,4856,V=052,S=0717,VL
1,16,2137,5220,V=066,S=0679,VL
1,16,2138,429,V=061,S=0319,2R
1,16,2138,1101,V=047,S=0725,VL
1,16,2138,1426,V=042,S=0645,VL
1,16,2138,1858,V=047,S=0660,VL
1,16,2139,910,V=045,S=0306,2R
1,16,2139,1331,V=066,S=0562,VL
1,16,2139,1849,V=070,S=0635,VL
1,16,2139,3116,V=049,S=0652,VL
1,16,2139,3448,V=052,S=0678,VL
1,16,2139,4268,V=057,S=0723,VL
1,16,2139,4442,V=054,S=0685,VL
1,16,2139,4979,V=050,S=0570,VL
1,16,2139,5088,V=051,S=0660,VL
1,16,2139,5355,V=054,S=0617,VL
1,16,2139,5958,V=053,S=0732,VL
1,16,2140,4541,V=058,S=0628,VL
1,16,2141,5239,V=051,S=0602,VL
1,16,2141,5603,V=048,S=0633,VL
1,16,2141,5737,V=046,S=0630,VL
1,16,2141,5888,V=048,S=0651,VL
1,16,2142,189,V=055,S=0666,VL
1,16,2143,537,V=052,S=0675,VL
1,16,2143,4161,V=045,S=0642,VL
1,16,2143,4409,V=044,S=0651,VL
1,16,2143,4572,V=045,S=0661,VL
1,16,2143,4709,V=046,S=0739,VL
1,16,2144,1991,V=057,S=0501,VL
1,16,2144,2679,V=060,S=0639,VL
1,16,2144,3714,V=051,S=0559,VL
1,16,2144,4330,V=058,S=0713,VL
1,16,2145,700,V=044,S=0320,2R
1,16,2146,1930,V=041,S=0591,VL
1,16,2146,2396,V=054,S=0677,VL
1,16,2146,3378,V=043,S=0610,VL
1,16,2146,3935,V=048,S=0334,2R
1,16,2146,4110,V=048,S=0643,VL
1,16,2146,4463,V=049,S=0647,VL
1,16,2147,1459,V=043,S=0634,VL
1,16,2147,2136,V=059,S=0686,VL
1,16,2147,2735,V=048,S=0666,VL
1,16,2147,4555,V=063,S=0689,VL
1,16,2147,5510,V=054,S=0637,VL
1,16,2147,5732,V=050,S=0613,VL
1,16,2148,507,V=045,S=0687,VL
1,16,2148,1112,V=043,S=0631,VL
1,16,2148,1442,V=040,S=0749,VL
1,16,2148,3336,V=042,S=0692,VL
1,16,2148,5541,V=054,S=0711,VL
1,16,2149,154,V=048,S=0739,VL
1,16,2150,636,V=073,S=0332,2R
1,16,2150,3772,V=051,S=0640,VL
1,16,2150,3921,V=049,S=0665,VL
1,16,2150,4589,V=052,S=0673,VL
1,16,2150,4958,V=056,S=0732,VL
1,16,2150,5341,V=051,S=0868,VL
1,16,2150,5587,V=050,S=0688,VL
1,16,2150,5857,V=047,S=0610,VL
1,16,2151,318,V=046,S=0588,VL
1,16,2151,584,V=043,S=0616,VL
1,16,2151,771,V=043,S=0618,VL
1,16,2151,1297,V=049,S=0599,VL
1,16,2151,1564,V=046,S=0639,VL
1,16,2151,1857,V=041,S=0658,VL
1,16,2151,2092,V=038,S=0533,VL
1,16,2151,2289,V=037,S=0573,VL
1,16,2151,2549,V=044,S=0665,VL
1,16,2151,5002,V=060,S=0596,VL
1,16,2151,5471,V=057,S=0613,VL
1,16,2152,525,V=057,S=0663,VL
1,16,2152,1646,V=041,S=0593,VL
