Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
16/10/22,9:16,47,5,36,VL,1,231,,,,,
16/10/22,9:17,23,52,48,VL,1,258,,,,,
16/10/22,9:17,26,23,49,VL,1,257,,,,,
16/10/22,9:17,29,50,49,VL,1,308,,,,,
16/10/22,9:17,41,48,53,VL,1,255,,,,,
16/10/22,9:18,35,82,50,VL,1,243,,,,,
16/10/22,9:18,39,1,46,VL,1,294,,,,,
16/10/22,9:18,41,2,45,VL,1,258,,,,,
16/10/22,9:19,35,94,51,VL,1,244,,,,,
16/10/22,9:19,45,53,34,VL,1,257,,,,,
16/10/22,9:19,53,9,55,VL,1,258,,,,,
16/10/22,9:2,19,63,47,VL,1,270,,,,,
16/10/22,9:2,20,79,45,VL,1,242,,,,,
16/10/22,9:20,51,12,49,VL,1,272,,,,,
16/10/22,9:20,54,47,42,VL,1,256,,,,,
16/10/22,9:20,57,93,43,VL,1,257,,,,,
16/10/22,9:22,4,2,40,VL,1,268,,,,,
16/10/22,9:22,5,23,39,VL,1,256,,,,,
16/10/22,9:22,16,83,24,Moto,13,166,,,,,
16/10/22,9:23,8,22,57,VL,1,270,,,,,
16/10/22,9:23,25,21,44,VL,1,243,,,,,
16/10/22,9:24,23,72,52,VL,1,258,,,,,
16/10/22,9:24,26,51,48,VL,1,258,,,,,
16/10/22,9:24,28,81,49,VL,1,271,,,,,
16/10/22,9:24,30,64,48,VL,1,242,,,,,
16/10/22,9:25,29,91,56,VL,1,268,,,,,
16/10/22,9:25,39,3,40,VL,1,256,,,,,
16/10/22,9:25,40,53,41,VL,1,256,,,,,
16/10/22,9:25,54,18,46,VL,1,243,,,,,
16/10/22,9:26,38,89,53,VL,1,231,,,,,
16/10/22,9:26,40,93,54,VL,1,243,,,,,
16/10/22,9:26,41,93,54,VL,1,256,,,,,
16/10/22,9:26,47,14,46,VL,1,269,,,,,
16/10/22,9:26,51,9,53,VL,1,269,,,,,
16/10/22,9:26,59,11,44,VL,1,256,,,,,
16/10/22,9:27,2,49,44,VL,1,256,,,,,
16/10/22,9:27,14,5,49,VL,1,271,,,,,
16/10/22,9:27,48,33,50,VL,1,244,,,,,
16/10/22,9:27,49,40,49,VL,1,271,,,,,
16/10/22,9:27,51,76,53,VL,1,270,,,,,
16/10/22,9:27,55,85,46,VL,1,256,,,,,
16/10/22,9:28,58,68,59,VL,1,285,,,,,
16/10/22,9:29,7,49,43,VL,1,270,,,,,
16/10/22,9:29,9,30,47,VL,1,257,,,,,
16/10/22,9:3,16,53,56,VL,1,258,,,,,
16/10/22,9:3,19,31,55,VL,1,256,,,,,
16/10/22,9:30,10,29,53,VL,1,258,,,,,
16/10/22,9:30,17,38,43,VL,1,268,,,,,
16/10/22,9:30,35,52,40,VL,1,243,,,,,
16/10/22,9:31,18,10,53,VL,1,246,,,,,
16/10/22,9:31,24,50,49,VL,1,268,,,,,
16/10/22,9:31,26,86,46,VL,1,257,,,,,
16/10/22,9:32,28,30,48,VL,1,258,,,,,
16/10/22,9:32,29,77,49,VL,1,283,,,,,
16/10/22,9:32,33,39,52,VL,1,284,,,,,
16/10/22,9:32,47,82,44,VL,1,243,,,,,
16/10/22,9:32,53,38,42,VL,1,271,,,,,
16/10/22,9:33,25,51,52,VL,1,258,,,,,
16/10/22,9:33,59,42,58,VL,1,259,,,,,
16/10/22,9:34,3,91,52,VL,1,283,,,,,
16/10/22,9:34,5,75,54,VL,1,256,,,,,
16/10/22,9:34,9,56,50,VL,1,333,,,,,
16/10/22,9:35,10,99,53,VL,1,270,,,,,
16/10/22,9:35,13,76,51,VL,1,255,,,,,
16/10/22,9:35,17,24,51,VL,1,242,,,,,
16/10/22,9:35,19,61,50,VL,1,243,,,,,
16/10/22,9:35,28,83,41,VL,1,230,,,,,
16/10/22,9:36,33,17,53,VL,1,269,,,,,
16/10/22,9:36,37,74,53,VL,1,256,,,,,
16/10/22,9:39,8,39,60,VL,1,259,,,,,
16/10/22,9:39,12,24,55,VL,1,258,,,,,
16/10/22,9:39,55,22,46,VL,1,255,,,,,
16/10/22,9:4,30,21,58,VL,1,241,,,,,
16/10/22,9:40,37,14,49,VL,1,272,,,,,
16/10/22,9:41,50,41,52,VL,1,230,,,,,
16/10/22,9:41,55,38,49,VL,1,284,,,,,
16/10/22,9:41,57,7,47,VL,1,244,,,,,
16/10/22,9:42,0,16,44,VL,1,244,,,,,
16/10/22,9:42,21,82,51,VL,1,231,,,,,
16/10/22,9:43,2,67,49,VL,1,245,,,,,
16/10/22,9:43,5,32,52,VL,1,231,,,,,
16/10/22,9:43,7,48,49,VL,1,257,,,,,
16/10/22,9:43,10,85,50,VL,2,359,,,,,
16/10/22,9:43,18,38,42,VL,2,359,,,,,
16/10/22,9:43,30,62,58,VL,1,245,,,,,
16/10/22,9:45,21,61,49,VL,1,231,,,,,
16/10/22,9:45,22,73,47,VL,1,307,,,,,
16/10/22,9:45,26,74,44,VL,1,242,,,,,
16/10/22,9:45,40,99,46,VL,1,256,,,,,
16/10/22,9:47,34,64,50,VL,1,256,,,,,
16/10/22,9:47,37,5,51,VL,1,257,,,,,
16/10/22,9:47,41,3,44,VL,1,269,,,,,
16/10/22,9:48,10,25,48,VL,1,244,,,,,
16/10/22,9:48,50,29,57,VL,1,245,,,,,
16/10/22,9:49,57,60,56,VL,1,270,,,,,
16/10/22,9:5,41,11,50,VL,1,269,,,,,
16/10/22,9:50,7,37,63,VL,1,270,,,,,
16/10/22,9:50,20,98,45,VL,1,269,,,,,
16/10/22,9:51,13,52,47,VL,1,256,,,,,
16/10/22,9:51,17,88,47,VL,1,281,,,,,
16/10/22,9:51,23,20,54,VL,1,257,,,,,
16/10/22,9:52,12,22,67,VL,1,256,,,,,
16/10/22,9:52,18,56,53,VL,1,257,,,,,
16/10/22,9:52,22,10,49,VL,1,257,,,,,
16/10/22,9:52,23,69,52,VL,1,244,,,,,
16/10/22,9:52,45,57,48,VL,1,257,,,,,
16/10/22,9:52,55,88,46,VL,1,243,,,,,
16/10/22,9:53,32,4,47,VL,1,258,,,,,
16/10/22,9:53,33,89,50,VL,1,268,,,,,
16/10/22,9:54,1,54,48,VL,1,257,,,,,
16/10/22,9:54,38,41,53,VL,1,244,,,,,
16/10/22,9:55,14,35,40,VL,1,268,,,,,
16/10/22,9:55,55,18,52,VL,1,283,,,,,
16/10/22,9:56,12,50,66,VL,1,257,,,,,
16/10/22,9:57,2,17,50,VL,1,244,,,,,
16/10/22,9:57,10,23,34,VL,1,283,,,,,
16/10/22,9:57,11,67,33,VL,1,244,,,,,
16/10/22,9:59,18,78,53,VL,1,258,,,,,
16/10/22,9:6,50,58,50,VL,1,281,,,,,
16/10/22,9:6,55,74,49,VL,1,256,,,,,
16/10/22,9:7,53,35,45,VL,1,256,,,,,
16/10/22,9:7,56,26,48,VL,1,270,,,,,
16/10/22,9:7,57,79,46,VL,1,255,,,,,
16/10/22,9:8,11,1,40,VL,1,256,,,,,
16/10/22,9:8,19,32,49,VL,1,268,,,,,
16/10/22,9:9,3,30,60,VL,1,230,,,,,
16/10/22,9:9,8,73,52,VL,1,258,,,,,
16/10/22,9:9,12,45,47,VL,1,271,,,,,
16/10/22,9:9,14,90,42,VL,1,257,,,,,
17/10/22,0:12,23,48,55,VL,1,244,,,,,
17/10/22,0:13,18,92,64,VL,1,272,,,,,
17/10/22,0:14,28,13,55,VL,1,243,,,,,
17/10/22,0:15,41,13,47,VL,1,242,,,,,
17/10/22,0:15,43,38,50,VL,1,245,,,,,
17/10/22,0:15,47,37,49,VL,1,245,,,,,
17/10/22,0:17,8,33,86,Moto,13,156,,,,,
17/10/22,0:2,56,13,46,VL,1,281,,,,,
17/10/22,0:22,1,73,44,VL,1,256,,,,,
17/10/22,0:22,5,38,46,VL,1,257,,,,,
17/10/22,0:24,52,65,48,VL,1,242,,,,,
17/10/22,0:24,55,4,47,VL,1,257,,,,,
17/10/22,0:25,10,30,85,VL,1,245,,,,,
17/10/22,0:27,39,89,108,VL,1,257,,,,,
17/10/22,0:28,44,50,70,VL,1,284,,,,,
17/10/22,0:28,45,92,72,VL,1,232,,,,,
17/10/22,0:29,7,17,55,VL,1,244,,,,,
17/10/22,0:30,22,97,51,Moto,13,115,,,,,
17/10/22,0:31,53,42,73,VL,1,255,,,,,
17/10/22,0:35,32,54,54,VL,1,257,,,,,
17/10/22,0:37,52,63,52,VL,1,257,,,,,
17/10/22,0:39,20,51,50,VL,1,256,,,,,
17/10/22,0:41,23,34,47,VL,1,271,,,,,
17/10/22,0:41,24,93,52,VL,1,244,,,,,
17/10/22,0:43,39,85,52,VL,1,257,,,,,
17/10/22,0:43,56,80,51,VL,1,257,,,,,
17/10/22,0:46,12,39,36,PL,14,528,658,,,,
17/10/22,0:48,18,57,52,VL,1,255,,,,,
17/10/22,0:48,24,80,50,VL,1,245,,,,,
17/10/22,0:50,43,16,46,VL,1,232,,,,,
17/10/22,0:51,7,9,43,VL,1,242,,,,,
17/10/22,0:53,22,80,44,VL,1,230,,,,,
17/10/22,0:54,12,69,52,VL,1,257,,,,,
17/10/22,0:6,38,6,39,VL,1,256,,,,,
17/10/22,0:7,32,34,46,VL,1,270,,,,,
17/10/22,0:7,33,86,47,VL,1,257,,,,,
17/10/22,0:9,27,62,59,VL,1,244,,,,,
17/10/22,0:9,44,43,50,VL,1,269,,,,,
17/10/22,0:9,48,67,48,VL,1,257,,,,,
17/10/22,1:11,59,66,39,Moto,13,127,,,,,
17/10/22,1:12,46,46,71,VL,1,258,,,,,
17/10/22,1:17,26,46,64,Moto,13,141,,,,,
17/10/22,1:18,52,81,42,PL,14,528,657,,,,
17/10/22,1:23,21,3,54,VL,1,268,,,,,
17/10/22,1:33,9,86,68,VL,1,256,,,,,
17/10/22,1:39,51,15,76,VL,1,268,,,,,
17/10/22,1:48,33,80,43,VL,1,230,,,,,
17/10/22,1:50,32,10,80,VL,1,272,,,,,
17/10/22,1:55,31,83,45,VL,1,191,,,,,
17/10/22,1:59,56,2,49,VL,1,258,,,,,
17/10/22,1:7,2,42,52,VL,1,255,,,,,
17/10/22,10:0,14,72,42,VL,1,297,,,,,
17/10/22,10:0,16,92,43,VL,1,255,,,,,
17/10/22,10:0,19,60,40,VL,1,242,,,,,
17/10/22,10:0,21,38,40,VL,1,243,,,,,
17/10/22,10:0,24,56,42,VL,1,282,,,,,
17/10/22,10:0,25,94,42,VL,1,256,,,,,
17/10/22,10:0,28,28,46,VL,1,271,,,,,
17/10/22,10:0,31,41,45,VL,1,256,,,,,
17/10/22,10:1,59,22,52,VL,1,272,,,,,
17/10/22,10:10,7,25,52,VL,1,255,,,,,
17/10/22,10:10,12,41,46,VL,1,269,,,,,
17/10/22,10:10,14,66,45,VL,1,256,,,,,
17/10/22,10:10,17,18,46,VL,1,271,,,,,
17/10/22,10:10,21,89,40,VL,1,255,,,,,
17/10/22,10:10,24,22,41,VL,1,281,,,,,
17/10/22,10:10,27,6,39,VL,1,243,,,,,
17/10/22,10:10,30,13,35,VL,1,268,,,,,
17/10/22,10:10,32,0,32,VL,1,242,,,,,
17/10/22,10:10,34,27,32,VL,1,257,,,,,
17/10/22,10:10,37,45,34,VL,1,256,,,,,
17/10/22,10:10,40,43,34,VL,1,244,,,,,
17/10/22,10:10,52,25,41,VL,1,256,,,,,
17/10/22,10:11,1,59,43,VL,1,231,,,,,
17/10/22,10:11,58,86,52,VL,1,243,,,,,
17/10/22,10:12,5,57,39,VL,1,268,,,,,
17/10/22,10:12,6,75,39,VL,1,269,,,,,
17/10/22,10:12,8,41,40,VL,1,243,,,,,
17/10/22,10:12,12,98,39,VL,1,244,,,,,
17/10/22,10:12,14,15,39,VL,1,256,,,,,
17/10/22,10:12,16,18,39,VL,1,242,,,,,
17/10/22,10:12,19,23,38,VL,1,243,,,,,
17/10/22,10:12,20,96,37,VL,1,256,,,,,
17/10/22,10:12,25,99,37,VL,1,232,,,,,
17/10/22,10:12,35,2,42,VL,1,256,,,,,
17/10/22,10:13,30,14,55,VL,1,259,,,,,
17/10/22,10:13,36,67,44,VL,1,269,,,,,
17/10/22,10:13,40,11,41,VL,1,257,,,,,
17/10/22,10:13,54,87,48,VL,1,245,,,,,
17/10/22,10:14,18,9,49,VL,1,268,,,,,
17/10/22,10:15,15,49,38,VL,1,269,,,,,
17/10/22,10:15,17,36,39,VL,1,257,,,,,
17/10/22,10:15,19,15,41,VL,1,231,,,,,
17/10/22,10:15,21,0,46,VL,1,257,,,,,
17/10/22,10:15,36,87,52,VL,1,230,,,,,
17/10/22,10:15,44,94,45,VL,1,256,,,,,
17/10/22,10:15,45,85,45,VL,2,373,,,,,
17/10/22,10:16,47,36,66,VL,1,259,,,,,
17/10/22,10:16,55,72,47,VL,1,272,,,,,
17/10/22,10:17,0,80,42,VL,1,284,,,,,
17/10/22,10:17,3,91,43,VL,1,244,,,,,
17/10/22,10:17,5,69,40,VL,1,255,,,,,
17/10/22,10:17,7,67,40,VL,1,269,,,,,
17/10/22,10:17,9,85,40,VL,1,256,,,,,
17/10/22,10:17,16,56,37,VL,1,294,,,,,
17/10/22,10:17,18,92,39,VL,2,371,,,,,
17/10/22,10:17,22,35,38,VL,1,269,,,,,
17/10/22,10:17,25,19,38,VL,1,283,,,,,
17/10/22,10:17,41,97,45,VL,1,245,,,,,
17/10/22,10:17,43,60,46,VL,1,257,,,,,
17/10/22,10:18,36,48,41,VL,1,281,,,,,
17/10/22,10:18,41,58,36,VL,1,258,,,,,
17/10/22,10:18,44,9,33,VL,1,295,,,,,
17/10/22,10:18,45,95,34,VL,1,244,,,,,
17/10/22,10:18,53,27,27,VL,1,255,,,,,
17/10/22,10:19,18,60,36,VL,1,255,,,,,
17/10/22,10:19,25,71,43,VL,1,243,,,,,
17/10/22,10:19,31,49,40,VL,1,256,,,,,
17/10/22,10:19,39,19,39,VL,1,256,,,,,
17/10/22,10:19,42,26,40,VL,1,243,,,,,
17/10/22,10:2,2,62,46,VL,1,258,,,,,
17/10/22,10:2,3,99,48,VL,1,269,,,,,
17/10/22,10:2,5,86,46,VL,1,244,,,,,
17/10/22,10:2,7,66,43,VL,1,271,,,,,
17/10/22,10:2,10,26,39,VL,1,269,,,,,
17/10/22,10:2,13,9,39,VL,1,256,,,,,
17/10/22,10:2,16,50,36,VL,1,269,,,,,
17/10/22,10:2,19,39,34,VL,1,283,,,,,
17/10/22,10:2,21,87,37,VL,2,360,,,,,
17/10/22,10:20,22,72,47,VL,1,257,,,,,
17/10/22,10:20,24,0,48,VL,1,282,,,,,
17/10/22,10:20,27,83,46,VL,1,307,,,,,
17/10/22,10:20,30,17,49,VL,1,258,,,,,
17/10/22,10:20,34,45,43,VL,1,243,,,,,
17/10/22,10:20,37,7,42,VL,1,269,,,,,
17/10/22,10:20,39,13,40,VL,1,269,,,,,
17/10/22,10:20,53,41,50,VL,1,270,,,,,
17/10/22,10:21,0,37,45,VL,1,230,,,,,
17/10/22,10:21,2,52,46,VL,1,257,,,,,
17/10/22,10:21,51,8,53,VL,1,271,,,,,
17/10/22,10:21,56,71,49,VL,1,258,,,,,
17/10/22,10:22,8,9,42,VL,1,244,,,,,
17/10/22,10:22,10,63,45,VL,1,256,,,,,
17/10/22,10:22,12,56,42,VL,1,268,,,,,
17/10/22,10:22,15,49,38,VL,1,257,,,,,
17/10/22,10:22,17,52,37,VL,1,283,,,,,
17/10/22,10:22,18,84,38,VL,1,257,,,,,
17/10/22,10:22,23,68,31,VL,1,257,,,,,
17/10/22,10:22,26,52,32,VL,1,257,,,,,
17/10/22,10:22,30,85,25,VL,1,282,,,,,
17/10/22,10:22,33,98,26,VL,1,231,,,,,
17/10/22,10:22,37,82,28,VL,1,269,,,,,
17/10/22,10:22,39,78,30,VL,1,255,,,,,
17/10/22,10:22,46,76,43,VL,1,231,,,,,
17/10/22,10:23,28,93,52,VL,1,272,,,,,
17/10/22,10:23,41,55,31,VL,1,256,,,,,
17/10/22,10:23,43,18,32,VL,1,244,,,,,
17/10/22,10:23,45,34,29,VL,1,256,,,,,
17/10/22,10:23,47,56,27,VL,1,255,,,,,
17/10/22,10:23,58,85,45,VL,1,244,,,,,
17/10/22,10:24,1,2,43,VL,1,255,,,,,
17/10/22,10:25,14,6,44,VL,1,244,,,,,
17/10/22,10:25,16,23,46,VL,1,256,,,,,
17/10/22,10:25,20,15,48,VL,1,270,,,,,
17/10/22,10:25,29,35,47,VL,1,310,,,,,
17/10/22,10:25,31,86,41,VL,1,296,,,,,
17/10/22,10:25,34,27,38,VL,1,258,,,,,
17/10/22,10:25,35,68,40,VL,1,243,,,,,
17/10/22,10:25,37,84,40,VL,1,243,,,,,
17/10/22,10:25,40,28,39,VL,1,230,,,,,
17/10/22,10:25,41,74,39,VL,1,244,,,,,
17/10/22,10:25,44,66,38,VL,1,243,,,,,
17/10/22,10:26,3,69,36,VL,1,231,,,,,
17/10/22,10:26,50,91,56,VL,1,257,,,,,
17/10/22,10:26,56,58,49,VL,1,258,,,,,
17/10/22,10:26,59,39,45,VL,1,269,,,,,
17/10/22,10:27,9,20,34,VL,2,411,,,,,
17/10/22,10:28,37,2,40,VL,1,244,,,,,
17/10/22,10:28,39,47,44,VL,1,268,,,,,
17/10/22,10:28,41,20,43,VL,1,242,,,,,
17/10/22,10:28,46,35,35,VL,1,307,,,,,
17/10/22,10:28,47,92,34,VL,1,270,,,,,
17/10/22,10:28,51,97,35,VL,1,257,,,,,
17/10/22,10:29,9,39,28,VL,1,231,,,,,
17/10/22,10:3,39,12,55,VL,1,244,,,,,
17/10/22,10:3,41,46,51,VL,1,258,,,,,
17/10/22,10:3,46,36,49,VL,1,258,,,,,
17/10/22,10:3,50,74,42,VL,1,243,,,,,
17/10/22,10:30,22,91,57,VL,1,322,,,,,
17/10/22,10:30,25,76,54,VL,1,259,,,,,
17/10/22,10:30,28,76,52,VL,1,270,,,,,
17/10/22,10:30,31,88,48,VL,1,271,,,,,
17/10/22,10:30,35,51,43,VL,1,255,,,,,
17/10/22,10:30,37,57,41,VL,1,244,,,,,
17/10/22,10:30,41,95,42,VL,1,258,,,,,
17/10/22,10:30,44,75,43,VL,1,271,,,,,
17/10/22,10:30,54,96,41,VL,1,244,,,,,
17/10/22,10:30,57,12,39,VL,1,230,,,,,
17/10/22,10:30,58,7,40,VL,1,192,,,,,
17/10/22,10:31,37,93,41,VL,1,256,,,,,
17/10/22,10:31,41,25,48,VL,1,282,,,,,
17/10/22,10:31,50,50,43,VL,1,255,,,,,
17/10/22,10:31,52,21,43,VL,1,271,,,,,
17/10/22,10:31,55,93,38,VL,1,256,,,,,
17/10/22,10:31,58,67,39,VL,1,258,,,,,
17/10/22,10:32,0,31,37,VL,1,269,,,,,
17/10/22,10:32,3,20,41,VL,1,281,,,,,
17/10/22,10:32,7,32,37,VL,1,256,,,,,
17/10/22,10:32,32,2,43,VL,1,345,,,,,
17/10/22,10:33,17,84,44,VL,1,256,,,,,
17/10/22,10:33,21,67,38,VL,1,281,,,,,
17/10/22,10:33,25,84,39,VL,1,268,,,,,
17/10/22,10:33,28,30,37,VL,1,257,,,,,
17/10/22,10:33,29,90,37,VL,1,269,,,,,
17/10/22,10:33,33,63,39,VL,1,268,,,,,
17/10/22,10:33,35,83,37,VL,2,422,,,,,
17/10/22,10:33,38,69,38,VL,1,258,,,,,
17/10/22,10:33,42,2,35,VL,1,282,,,,,
17/10/22,10:33,43,71,35,VL,1,257,,,,,
17/10/22,10:33,46,47,35,VL,1,243,,,,,
17/10/22,10:33,48,25,32,VL,1,244,,,,,
17/10/22,10:33,50,12,31,VL,1,256,,,,,
17/10/22,10:34,57,35,50,VL,1,295,,,,,
17/10/22,10:35,0,15,46,VL,1,282,,,,,
17/10/22,10:35,21,57,46,VL,1,269,,,,,
17/10/22,10:36,37,11,59,Moto,13,141,,,,,
17/10/22,10:36,42,43,55,VL,1,271,,,,,
17/10/22,10:36,47,56,41,VL,1,232,,,,,
17/10/22,10:36,52,32,36,VL,1,256,,,,,
17/10/22,10:36,54,20,36,VL,1,255,,,,,
17/10/22,10:36,56,64,36,VL,1,296,,,,,
17/10/22,10:38,14,23,42,VL,1,270,,,,,
17/10/22,10:38,16,13,42,VL,1,269,,,,,
17/10/22,10:38,17,25,42,VL,1,283,,,,,
17/10/22,10:38,21,70,46,VL,1,269,,,,,
17/10/22,10:38,25,22,46,VL,1,322,,,,,
17/10/22,10:38,27,82,45,VL,1,269,,,,,
17/10/22,10:38,30,17,44,VL,1,243,,,,,
17/10/22,10:38,32,24,40,VL,1,270,,,,,
17/10/22,10:38,34,45,42,VL,1,296,,,,,
17/10/22,10:38,36,34,41,VL,1,243,,,,,
17/10/22,10:38,38,74,42,VL,1,269,,,,,
17/10/22,10:38,42,44,43,VL,1,242,,,,,
17/10/22,10:38,45,91,39,VL,1,256,,,,,
17/10/22,10:38,47,95,35,VL,1,255,,,,,
17/10/22,10:39,5,45,59,VL,1,257,,,,,
17/10/22,10:39,10,60,41,VL,1,256,,,,,
17/10/22,10:39,50,85,47,VL,1,244,,,,,
17/10/22,10:39,53,21,48,VL,1,257,,,,,
17/10/22,10:39,56,67,47,VL,1,258,,,,,
17/10/22,10:4,1,59,31,VL,2,360,,,,,
17/10/22,10:4,26,75,42,VL,1,243,,,,,
17/10/22,10:4,30,27,45,VL,1,269,,,,,
17/10/22,10:4,33,51,41,VL,1,255,,,,,
17/10/22,10:4,36,4,41,VL,1,256,,,,,
17/10/22,10:40,0,91,40,VL,1,269,,,,,
17/10/22,10:40,19,90,45,VL,1,242,,,,,
17/10/22,10:40,21,46,46,VL,1,231,,,,,
17/10/22,10:41,34,75,43,VL,1,257,,,,,
17/10/22,10:41,36,22,44,VL,1,244,,,,,
17/10/22,10:41,37,85,43,VL,1,243,,,,,
17/10/22,10:41,40,71,40,VL,1,257,,,,,
17/10/22,10:41,50,72,47,VL,1,242,,,,,
17/10/22,10:42,5,79,37,VL,1,257,,,,,
17/10/22,10:43,11,8,47,VL,1,245,,,,,
17/10/22,10:43,21,61,47,VL,2,372,,,,,
17/10/22,10:43,24,41,48,VL,1,257,,,,,
17/10/22,10:43,26,7,48,VL,1,269,,,,,
17/10/22,10:43,30,44,43,VL,2,371,,,,,
17/10/22,10:43,32,36,44,VL,1,243,,,,,
17/10/22,10:43,34,54,41,VL,1,231,,,,,
17/10/22,10:43,38,28,39,VL,1,321,,,,,
17/10/22,10:43,40,22,35,VL,1,267,,,,,
17/10/22,10:43,47,16,37,VL,1,245,,,,,
17/10/22,10:43,54,95,38,VL,1,255,,,,,
17/10/22,10:44,38,33,51,VL,1,256,,,,,
17/10/22,10:44,41,39,58,VL,1,258,,,,,
17/10/22,10:44,43,95,53,VL,1,270,,,,,
17/10/22,10:44,47,96,43,VL,1,257,,,,,
17/10/22,10:44,53,96,42,VL,1,244,,,,,
17/10/22,10:44,55,90,40,VL,1,231,,,,,
17/10/22,10:44,57,57,36,VL,1,258,,,,,
17/10/22,10:45,32,31,51,VL,1,294,,,,,
17/10/22,10:46,27,62,40,VL,1,282,,,,,
17/10/22,10:46,30,29,40,VL,1,319,,,,,
17/10/22,10:46,34,60,37,VL,1,257,,,,,
17/10/22,10:46,37,11,35,VL,1,257,,,,,
17/10/22,10:46,39,66,38,VL,1,232,,,,,
17/10/22,10:46,44,46,32,VL,1,256,,,,,
17/10/22,10:46,48,98,35,VL,1,257,,,,,
17/10/22,10:46,57,61,41,VL,1,243,,,,,
17/10/22,10:47,2,21,44,VL,12,269,281,,,,
17/10/22,10:47,7,26,33,VL,1,345,,,,,
17/10/22,10:47,9,67,38,VL,1,257,,,,,
17/10/22,10:47,14,43,36,VL,1,231,,,,,
17/10/22,10:47,22,22,37,VL,1,270,,,,,
17/10/22,10:48,6,57,42,PL,2,551,,,,,
17/10/22,10:48,8,69,40,VL,1,256,,,,,
17/10/22,10:48,11,64,40,VL,1,269,,,,,
17/10/22,10:48,14,79,42,VL,1,270,,,,,
17/10/22,10:48,17,44,42,VL,1,255,,,,,
17/10/22,10:48,19,97,39,VL,1,230,,,,,
17/10/22,10:48,25,88,31,VL,1,283,,,,,
17/10/22,10:48,28,19,32,VL,1,256,,,,,
17/10/22,10:48,30,33,30,VL,1,256,,,,,
17/10/22,10:48,33,31,31,VL,1,257,,,,,
17/10/22,10:49,51,91,34,VL,1,232,,,,,
17/10/22,10:49,52,89,33,VL,1,243,,,,,
17/10/22,10:49,54,94,34,VL,1,257,,,,,
17/10/22,10:49,59,55,30,VL,1,244,,,,,
17/10/22,10:5,16,34,50,VL,1,294,,,,,
17/10/22,10:5,20,95,47,VL,1,246,,,,,
17/10/22,10:5,25,10,51,VL,1,244,,,,,
17/10/22,10:5,32,92,40,VL,1,256,,,,,
17/10/22,10:5,53,73,44,VL,1,270,,,,,
17/10/22,10:5,57,10,45,VL,1,322,,,,,
17/10/22,10:50,5,49,30,PL,14,538,652,,,,
17/10/22,10:50,13,55,48,VL,1,245,,,,,
17/10/22,10:50,34,69,34,VL,1,269,,,,,
17/10/22,10:51,42,55,48,VL,1,256,,,,,
17/10/22,10:51,44,77,57,VL,1,309,,,,,
17/10/22,10:51,48,35,56,VL,1,270,,,,,
17/10/22,10:51,54,7,43,VL,1,259,,,,,
17/10/22,10:51,55,58,42,VL,1,258,,,,,
17/10/22,10:51,57,68,40,VL,1,283,,,,,
17/10/22,10:52,11,63,47,VL,1,257,,,,,
17/10/22,10:52,14,83,45,VL,1,258,,,,,
17/10/22,10:53,2,30,56,VL,1,285,,,,,
17/10/22,10:53,5,89,57,VL,1,272,,,,,
17/10/22,10:53,10,50,51,VL,1,257,,,,,
17/10/22,10:53,11,89,49,VL,1,284,,,,,
17/10/22,10:53,17,27,45,VL,1,243,,,,,
17/10/22,10:53,22,18,39,VL,1,268,,,,,
17/10/22,10:53,23,56,37,Moto,13,140,,,,,
17/10/22,10:53,24,85,37,VL,1,319,,,,,
17/10/22,10:53,27,16,39,VL,1,269,,,,,
17/10/22,10:53,36,9,31,PL,3,385,128,,,,
17/10/22,10:53,38,30,33,VL,1,282,,,,,
17/10/22,10:53,40,24,34,VL,1,231,,,,,
17/10/22,10:53,43,22,36,VL,1,256,,,,,
17/10/22,10:53,58,32,28,VL,1,256,,,,,
17/10/22,10:54,3,19,34,VL,1,257,,,,,
17/10/22,10:54,5,14,42,VL,1,257,,,,,
17/10/22,10:54,42,63,51,VL,1,243,,,,,
17/10/22,10:54,54,29,34,VL,1,308,,,,,
17/10/22,10:54,55,72,31,VL,1,243,,,,,
17/10/22,10:55,0,35,35,VL,1,243,,,,,
17/10/22,10:55,3,45,33,VL,1,244,,,,,
17/10/22,10:55,13,73,49,VL,1,257,,,,,
17/10/22,10:55,16,80,45,VL,1,243,,,,,
17/10/22,10:56,2,91,41,Moto,13,128,,,,,
17/10/22,10:56,31,10,45,VL,1,256,,,,,
17/10/22,10:56,33,0,44,VL,1,230,,,,,
17/10/22,10:56,36,45,40,VL,1,294,,,,,
17/10/22,10:56,41,68,41,VL,1,268,,,,,
17/10/22,10:56,44,25,37,VL,1,256,,,,,
17/10/22,10:56,46,38,39,VL,1,256,,,,,
17/10/22,10:56,48,83,37,VL,1,257,,,,,
17/10/22,10:57,58,57,46,VL,1,282,,,,,
17/10/22,10:58,4,48,41,VL,1,255,,,,,
17/10/22,10:58,5,91,39,VL,1,255,,,,,
17/10/22,10:58,7,78,41,VL,1,232,,,,,
17/10/22,10:58,10,86,37,VL,1,347,,,,,
17/10/22,10:58,12,90,38,VL,1,269,,,,,
17/10/22,10:58,41,88,44,VL,1,244,,,,,
17/10/22,10:59,41,14,46,VL,1,257,,,,,
17/10/22,10:59,45,42,44,VL,1,293,,,,,
17/10/22,10:59,51,30,40,VL,2,384,,,,,
